id,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
15925,62,1,Kolkata Knight Riders,Punjab Kings,3,3,MS Williamson,Jasprit Dhoni,Rishabh Williamson,0,0,0,0,0,0,2,0,2,,,
15926,62,1,Kolkata Knight Riders,Punjab Kings,3,4,Jos Chahal,MS Williamson,KL Boult,0,0,0,0,0,0,0,0,0,,,
15927,62,1,Kolkata Knight Riders,Punjab Kings,3,5,David du Plessis,Jos Chahal,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
15928,62,1,Kolkata Knight Riders,Punjab Kings,3,6,Shikhar Chahal,Jos Chahal,Rishabh Williamson,0,0,0,0,0,0,4,0,4,,,
15929,62,1,Kolkata Knight Riders,Punjab Kings,4,1,David du Plessis,Shikhar Chahal,Rishabh Sharma,0,0,0,0,0,0,3,0,3,,,
15930,62,1,Kolkata Knight Riders,Punjab Kings,4,2,Jasprit Dhoni,Jos Chahal,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
15931,62,1,Kolkata Knight Riders,Punjab Kings,4,3,Trent Williamson,Jos Chahal,KL Boult,0,0,0,0,0,0,1,0,1,,,
15932,62,1,Kolkata Knight Riders,Punjab Kings,4,4,Shikhar Chahal,Jasprit Dhoni,Yuzvendra Samson,0,0,0,0,0,0,2,0,2,,,
15933,62,1,Kolkata Knight Riders,Punjab Kings,4,5,MS Williamson,Shikhar Chahal,Rishabh Sharma,0,0,0,0,0,0,2,0,2,,,
15934,62,1,Kolkata Knight Riders,Punjab Kings,4,6,Jasprit Dhoni,MS Williamson,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
15935,62,1,Kolkata Knight Riders,Punjab Kings,5,1,Jos Chahal,Trent Williamson,KL Boult,0,0,0,0,0,0,0,0,0,,,
15936,62,1,Kolkata Knight Riders,Punjab Kings,5,2,MS Williamson,David du Plessis,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
15937,62,1,Kolkata Knight Riders,Punjab Kings,5,3,Shikhar Chahal,Jos Chahal,Yuzvendra Samson,0,0,0,0,0,0,4,0,4,,,
15938,62,1,Kolkata Knight Riders,Punjab Kings,5,4,David du Plessis,MS Williamson,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
15939,62,1,Kolkata Knight Riders,Punjab Kings,5,5,Jasprit Dhoni,David du Plessis,Yuzvendra Samson,0,0,0,0,0,0,2,0,2,,,
15940,62,1,Kolkata Knight Riders,Punjab Kings,5,6,Trent Williamson,MS Williamson,Yuzvendra Samson,0,0,0,0,0,0,3,0,3,,,
15941,62,1,Kolkata Knight Riders,Punjab Kings,6,1,Jasprit Dhoni,Shikhar Chahal,Yuzvendra Samson,0,0,0,0,0,0,3,0,3,,,
15942,62,1,Kolkata Knight Riders,Punjab Kings,6,2,Shikhar Chahal,Jos Chahal,Yuzvendra Samson,0,0,0,0,0,0,4,0,4,,,
15943,62,1,Kolkata Knight Riders,Punjab Kings,6,3,Jos Chahal,MS Williamson,Rishabh Sharma,0,0,0,0,0,0,3,0,3,,,
15944,62,1,Kolkata Knight Riders,Punjab Kings,6,4,MS Williamson,Trent Williamson,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
15945,62,1,Kolkata Knight Riders,Punjab Kings,6,5,MS Williamson,Shikhar Chahal,KL Boult,0,0,0,0,0,0,4,0,4,,,
15946,62,1,Kolkata Knight Riders,Punjab Kings,6,6,Trent Williamson,Jos Chahal,KL Boult,0,0,0,0,0,0,1,0,1,,,
15947,62,1,Kolkata Knight Riders,Punjab Kings,7,1,Jos Chahal,Jasprit Dhoni,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
15948,62,1,Kolkata Knight Riders,Punjab Kings,7,2,MS Williamson,David du Plessis,Rishabh Williamson,0,0,0,0,0,0,2,0,2,,,
15949,62,1,Kolkata Knight Riders,Punjab Kings,7,3,David du Plessis,MS Williamson,Rishabh Williamson,0,0,0,0,0,0,1,0,1,,,
15950,62,1,Kolkata Knight Riders,Punjab Kings,7,4,MS Williamson,Shikhar Chahal,Yuzvendra Samson,0,0,0,0,0,0,6,0,6,,,
15951,62,1,Kolkata Knight Riders,Punjab Kings,7,5,David du Plessis,Trent Williamson,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
15952,62,1,Kolkata Knight Riders,Punjab Kings,7,6,Shikhar Chahal,Trent Williamson,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
15953,62,1,Kolkata Knight Riders,Punjab Kings,8,1,MS Williamson,Shikhar Chahal,KL Boult,0,0,0,0,0,0,2,0,2,,,
15954,62,1,Kolkata Knight Riders,Punjab Kings,8,2,Jasprit Dhoni,Shikhar Chahal,Yuzvendra Samson,0,0,0,1,0,0,0,1,1,,,
15955,62,1,Kolkata Knight Riders,Punjab Kings,8,3,MS Williamson,David du Plessis,KL Boult,0,0,0,0,0,0,0,0,0,,,
15956,62,1,Kolkata Knight Riders,Punjab Kings,8,4,Jos Chahal,David du Plessis,Rishabh Williamson,0,1,0,0,0,0,3,1,4,,,
15957,62,1,Kolkata Knight Riders,Punjab Kings,8,4,Trent Williamson,David du Plessis,KL Boult,0,0,0,0,0,0,4,0,4,,,
15958,62,1,Kolkata Knight Riders,Punjab Kings,8,5,Jos Chahal,MS Williamson,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
15959,62,1,Kolkata Knight Riders,Punjab Kings,8,6,David du Plessis,Trent Williamson,Rishabh Williamson,0,0,0,0,0,0,3,0,3,,,
15960,62,1,Kolkata Knight Riders,Punjab Kings,9,1,Trent Williamson,Jasprit Dhoni,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
15961,62,1,Kolkata Knight Riders,Punjab Kings,9,2,Jos Chahal,David du Plessis,Rishabh Sharma,0,0,0,0,0,0,4,0,4,,,
15962,62,1,Kolkata Knight Riders,Punjab Kings,9,3,Jasprit Dhoni,David du Plessis,KL Boult,0,0,0,0,0,0,0,0,0,,,
15963,62,1,Kolkata Knight Riders,Punjab Kings,9,4,Shikhar Chahal,Jasprit Dhoni,Rishabh Sharma,0,0,0,0,0,0,5,0,5,,,
15964,62,1,Kolkata Knight Riders,Punjab Kings,9,5,MS Williamson,Jos Chahal,KL Boult,0,0,0,0,0,0,2,0,2,,,
15965,62,1,Kolkata Knight Riders,Punjab Kings,9,6,Trent Williamson,Jos Chahal,Rishabh Sharma,0,0,0,0,0,0,3,0,3,,,
15966,62,1,Kolkata Knight Riders,Punjab Kings,10,1,Jasprit Dhoni,MS Williamson,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
15967,62,1,Kolkata Knight Riders,Punjab Kings,10,2,Shikhar Chahal,Jasprit Dhoni,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
15968,62,1,Kolkata Knight Riders,Punjab Kings,10,3,Shikhar Chahal,David du Plessis,KL Boult,0,0,0,0,0,0,1,0,1,,,
15969,62,1,Kolkata Knight Riders,Punjab Kings,10,4,Trent Williamson,Jos Chahal,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
15970,62,1,Kolkata Knight Riders,Punjab Kings,10,5,David du Plessis,Jos Chahal,KL Boult,0,0,0,0,0,0,0,0,0,,,
15971,62,1,Kolkata Knight Riders,Punjab Kings,10,6,Jasprit Dhoni,Jos Chahal,Yuzvendra Samson,0,0,0,0,0,0,6,0,6,,,
15972,62,1,Kolkata Knight Riders,Punjab Kings,11,1,Shikhar Chahal,Jos Chahal,KL Boult,0,0,0,0,0,0,0,0,0,,,
15973,62,1,Kolkata Knight Riders,Punjab Kings,11,2,Shikhar Chahal,David du Plessis,Yuzvendra Samson,0,1,0,0,0,0,5,1,6,,,
15974,62,1,Kolkata Knight Riders,Punjab Kings,11,2,David du Plessis,Trent Williamson,Yuzvendra Samson,0,0,0,0,0,0,3,0,3,,,
15975,62,1,Kolkata Knight Riders,Punjab Kings,11,3,Jasprit Dhoni,Shikhar Chahal,KL Boult,0,0,0,0,0,0,2,0,2,,,
15976,62,1,Kolkata Knight Riders,Punjab Kings,11,4,Jasprit Dhoni,Jos Chahal,KL Boult,0,0,0,0,0,0,3,0,3,,,
15977,62,1,Kolkata Knight Riders,Punjab Kings,11,5,MS Williamson,Jasprit Dhoni,Rishabh Williamson,0,0,0,0,0,0,2,0,2,,,
15978,62,1,Kolkata Knight Riders,Punjab Kings,11,6,Jasprit Dhoni,David du Plessis,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
15979,62,1,Kolkata Knight Riders,Punjab Kings,12,1,Jos Chahal,Shikhar Chahal,Rishabh Williamson,0,0,0,0,0,0,1,0,1,,,
15980,62,1,Kolkata Knight Riders,Punjab Kings,12,2,Trent Williamson,Jos Chahal,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
15981,62,1,Kolkata Knight Riders,Punjab Kings,12,3,Jos Chahal,Jasprit Dhoni,Rishabh Williamson,0,0,0,0,0,0,4,0,4,,,
15982,62,1,Kolkata Knight Riders,Punjab Kings,12,4,Shikhar Chahal,David du Plessis,Rishabh Sharma,0,0,0,0,0,0,3,0,3,,,
15983,62,1,Kolkata Knight Riders,Punjab Kings,12,5,Shikhar Chahal,David du Plessis,KL Boult,0,1,0,0,0,0,2,1,3,,,
15984,62,1,Kolkata Knight Riders,Punjab Kings,12,5,MS Williamson,Jasprit Dhoni,Rishabh Williamson,0,0,0,0,0,0,3,0,3,,,
15985,62,1,Kolkata Knight Riders,Punjab Kings,12,6,Jos Chahal,Jasprit Dhoni,Rishabh Sharma,0,0,0,0,0,0,4,0,4,,,
15986,62,1,Kolkata Knight Riders,Punjab Kings,13,1,Jos Chahal,Trent Williamson,Rishabh Sharma,0,0,1,0,0,0,1,1,2,,,
15987,62,1,Kolkata Knight Riders,Punjab Kings,13,2,Jasprit Dhoni,MS Williamson,Rishabh Sharma,0,0,0,0,0,0,8,0,8,,,
15988,62,1,Kolkata Knight Riders,Punjab Kings,13,3,Trent Williamson,MS Williamson,KL Boult,0,0,0,0,0,0,8,0,8,,,
15989,62,1,Kolkata Knight Riders,Punjab Kings,13,4,Jos Chahal,MS Williamson,Yuzvendra Samson,0,0,0,0,1,0,3,1,4,,,
15990,62,1,Kolkata Knight Riders,Punjab Kings,13,4,Jos Chahal,MS Williamson,Rishabh Sharma,0,0,0,0,1,0,1,1,2,,,
15991,62,1,Kolkata Knight Riders,Punjab Kings,13,4,David du Plessis,Jasprit Dhoni,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
15992,62,1,Kolkata Knight Riders,Punjab Kings,13,5,Jasprit Dhoni,Shikhar Chahal,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
15993,62,1,Kolkata Knight Riders,Punjab Kings,13,6,David du Plessis,Jos Chahal,Rishabh Sharma,0,0,0,0,0,0,6,0,6,,,
15994,62,1,Kolkata Knight Riders,Punjab Kings,14,1,Jasprit Dhoni,Jos Chahal,Rishabh Williamson,0,0,0,0,0,0,4,0,4,,,
15995,62,1,Kolkata Knight Riders,Punjab Kings,14,2,Trent Williamson,Jos Chahal,Rishabh Williamson,0,0,0,0,0,0,5,0,5,,,
15996,62,1,Kolkata Knight Riders,Punjab Kings,14,3,Jos Chahal,David du Plessis,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
15997,62,1,Kolkata Knight Riders,Punjab Kings,14,4,Trent Williamson,MS Williamson,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
15998,62,1,Kolkata Knight Riders,Punjab Kings,14,5,Jasprit Dhoni,Shikhar Chahal,KL Boult,0,0,0,0,0,0,1,0,1,,,
15999,62,1,Kolkata Knight Riders,Punjab Kings,14,6,Jos Chahal,Trent Williamson,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
16000,62,1,Kolkata Knight Riders,Punjab Kings,15,1,Trent Williamson,MS Williamson,Rishabh Sharma,0,0,0,0,0,0,2,0,2,,,
16001,62,1,Kolkata Knight Riders,Punjab Kings,15,2,Jasprit Dhoni,David du Plessis,KL Boult,0,0,0,0,0,0,3,0,3,,,
16002,62,1,Kolkata Knight Riders,Punjab Kings,15,3,Shikhar Chahal,MS Williamson,Rishabh Williamson,0,0,0,1,0,0,2,1,3,,,
16003,62,1,Kolkata Knight Riders,Punjab Kings,15,4,David du Plessis,Trent Williamson,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16004,62,1,Kolkata Knight Riders,Punjab Kings,15,5,Jasprit Dhoni,David du Plessis,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
16005,62,1,Kolkata Knight Riders,Punjab Kings,15,6,David du Plessis,Shikhar Chahal,Yuzvendra Samson,0,0,1,0,0,0,0,1,1,,,
16006,62,1,Kolkata Knight Riders,Punjab Kings,16,1,MS Williamson,David du Plessis,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
16007,62,1,Kolkata Knight Riders,Punjab Kings,16,2,David du Plessis,Jos Chahal,KL Boult,0,0,0,0,0,0,0,0,0,,,
16008,62,1,Kolkata Knight Riders,Punjab Kings,16,3,Trent Williamson,David du Plessis,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
16009,62,1,Kolkata Knight Riders,Punjab Kings,16,4,Shikhar Chahal,Jasprit Dhoni,Rishabh Williamson,0,0,0,0,0,0,2,0,2,,,
16010,62,1,Kolkata Knight Riders,Punjab Kings,16,5,Shikhar Chahal,Jasprit Dhoni,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16011,62,1,Kolkata Knight Riders,Punjab Kings,16,6,Jasprit Dhoni,MS Williamson,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
16012,62,1,Kolkata Knight Riders,Punjab Kings,17,1,Jasprit Dhoni,MS Williamson,KL Boult,0,0,0,0,0,0,0,0,0,,,
16013,62,1,Kolkata Knight Riders,Punjab Kings,17,2,Shikhar Chahal,Jos Chahal,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
16014,62,1,Kolkata Knight Riders,Punjab Kings,17,3,Shikhar Chahal,MS Williamson,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16015,62,1,Kolkata Knight Riders,Punjab Kings,17,4,Jasprit Dhoni,Shikhar Chahal,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
16016,62,1,Kolkata Knight Riders,Punjab Kings,17,5,Jos Chahal,David du Plessis,Rishabh Williamson,0,0,1,0,0,0,0,1,1,,,
16017,62,1,Kolkata Knight Riders,Punjab Kings,17,6,Jasprit Dhoni,David du Plessis,KL Boult,0,0,0,0,0,0,0,0,0,,,
16018,62,1,Kolkata Knight Riders,Punjab Kings,18,1,Jos Chahal,Shikhar Chahal,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
16019,62,1,Kolkata Knight Riders,Punjab Kings,18,2,Jos Chahal,Jasprit Dhoni,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
16020,62,1,Kolkata Knight Riders,Punjab Kings,18,3,MS Williamson,Jos Chahal,KL Boult,0,0,0,0,0,0,1,0,1,,,
16021,62,1,Kolkata Knight Riders,Punjab Kings,18,4,Jos Chahal,David du Plessis,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
16022,62,1,Kolkata Knight Riders,Punjab Kings,18,5,MS Williamson,Jasprit Dhoni,KL Boult,0,0,0,0,0,0,6,0,6,,,
16023,62,1,Kolkata Knight Riders,Punjab Kings,18,6,David du Plessis,Shikhar Chahal,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
16024,62,1,Kolkata Knight Riders,Punjab Kings,19,1,Jasprit Dhoni,Trent Williamson,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16025,62,1,Kolkata Knight Riders,Punjab Kings,19,2,Jos Chahal,Shikhar Chahal,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16026,62,1,Kolkata Knight Riders,Punjab Kings,19,3,Trent Williamson,Jasprit Dhoni,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
16027,62,1,Kolkata Knight Riders,Punjab Kings,19,4,MS Williamson,Trent Williamson,Yuzvendra Samson,0,1,0,0,0,0,5,1,6,,,
16028,62,1,Kolkata Knight Riders,Punjab Kings,19,4,Trent Williamson,Jos Chahal,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16029,62,1,Kolkata Knight Riders,Punjab Kings,19,5,Trent Williamson,Jasprit Dhoni,Yuzvendra Samson,0,0,0,0,0,0,5,0,5,,,
16030,62,1,Kolkata Knight Riders,Punjab Kings,19,6,Trent Williamson,David du Plessis,KL Boult,0,0,0,0,0,0,0,0,0,,,
16031,62,1,Kolkata Knight Riders,Punjab Kings,20,1,Jos Chahal,Jasprit Dhoni,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16032,62,1,Kolkata Knight Riders,Punjab Kings,20,2,MS Williamson,Jos Chahal,Rishabh Williamson,0,0,0,0,0,0,2,0,2,,,
16033,62,1,Kolkata Knight Riders,Punjab Kings,20,3,David du Plessis,Jasprit Dhoni,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
16034,62,1,Kolkata Knight Riders,Punjab Kings,20,4,MS Williamson,Shikhar Chahal,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
16035,62,1,Kolkata Knight Riders,Punjab Kings,20,5,Jos Chahal,Trent Williamson,Yuzvendra Samson,0,0,0,0,0,0,4,0,4,,,
16036,62,1,Kolkata Knight Riders,Punjab Kings,20,6,Jos Chahal,David du Plessis,KL Boult,0,0,0,0,0,0,1,0,1,,,
16037,62,2,Punjab Kings,Kolkata Knight Riders,1,1,Yuzvendra Samson,Jasprit Warner,Jos Chahal,0,1,0,0,0,0,1,1,2,,,
16038,62,2,Punjab Kings,Kolkata Knight Riders,1,1,Rishabh Khan,KL Boult,David du Plessis,0,1,0,0,0,0,1,1,2,,,
16039,62,2,Punjab Kings,Kolkata Knight Riders,1,1,Rishabh Williamson,Rishabh Sharma,Shikhar Chahal,0,0,0,0,0,0,4,0,4,,,
16040,62,2,Punjab Kings,Kolkata Knight Riders,1,2,Rishabh Sharma,KL Boult,Shikhar Chahal,0,0,0,0,0,0,0,0,0,,,
16041,62,2,Punjab Kings,Kolkata Knight Riders,1,3,Rishabh Sharma,Yuzvendra Samson,Jasprit Dhoni,0,0,0,0,0,0,3,0,3,,,
16042,62,2,Punjab Kings,Kolkata Knight Riders,1,4,KL Boult,Jasprit Warner,Jos Chahal,0,0,0,0,0,0,0,0,0,,,
16043,62,2,Punjab Kings,Kolkata Knight Riders,1,5,KL Boult,Rishabh Khan,Shikhar Chahal,0,0,0,0,0,0,1,0,1,,,
16044,62,2,Punjab Kings,Kolkata Knight Riders,1,6,Yuzvendra Samson,Rishabh Sharma,Shikhar Chahal,0,0,0,1,0,0,0,1,1,,,
16045,62,2,Punjab Kings,Kolkata Knight Riders,2,1,Rishabh Sharma,KL Boult,David du Plessis,0,0,0,0,0,0,3,0,3,,,
16046,62,2,Punjab Kings,Kolkata Knight Riders,2,2,Rishabh Sharma,Jasprit Warner,Shikhar Chahal,0,0,0,0,0,0,0,0,0,,,
16047,62,2,Punjab Kings,Kolkata Knight Riders,2,3,Jasprit Warner,Rishabh Khan,Jasprit Dhoni,0,0,0,0,0,0,0,0,0,,,
16048,62,2,Punjab Kings,Kolkata Knight Riders,2,4,Rishabh Williamson,Yuzvendra Samson,David du Plessis,0,0,0,0,0,0,2,0,2,,,
16049,62,2,Punjab Kings,Kolkata Knight Riders,2,5,Yuzvendra Samson,Rishabh Williamson,Jasprit Dhoni,0,0,0,0,0,0,0,0,0,,,
16050,62,2,Punjab Kings,Kolkata Knight Riders,2,6,Rishabh Sharma,Yuzvendra Samson,David du Plessis,0,0,0,0,0,0,0,0,0,,,
16051,62,2,Punjab Kings,Kolkata Knight Riders,3,1,KL Boult,Yuzvendra Samson,Shikhar Chahal,0,0,0,0,0,0,0,0,0,,,
16052,62,2,Punjab Kings,Kolkata Knight Riders,3,2,Jasprit Warner,Rishabh Sharma,Jasprit Dhoni,0,0,0,0,0,0,3,0,3,,,
16053,62,2,Punjab Kings,Kolkata Knight Riders,3,3,Jasprit Warner,Rishabh Williamson,Jos Chahal,0,0,0,1,0,0,3,1,4,,,
16054,62,2,Punjab Kings,Kolkata Knight Riders,3,4,KL Boult,Yuzvendra Samson,Jasprit Dhoni,0,0,0,0,0,0,0,0,0,,,
16055,62,2,Punjab Kings,Kolkata Knight Riders,3,5,Jasprit Warner,Rishabh Sharma,David du Plessis,0,0,0,0,0,0,0,0,0,,,
16056,62,2,Punjab Kings,Kolkata Knight Riders,3,6,KL Boult,Jasprit Warner,Shikhar Chahal,0,0,0,0,0,0,4,0,4,,,
16057,62,2,Punjab Kings,Kolkata Knight Riders,4,1,Jasprit Warner,KL Boult,Jos Chahal,0,0,0,0,0,0,3,0,3,,,
16058,62,2,Punjab Kings,Kolkata Knight Riders,4,2,KL Boult,Yuzvendra Samson,Jasprit Dhoni,0,0,0,0,0,0,1,0,1,,,
16059,62,2,Punjab Kings,Kolkata Knight Riders,4,3,Rishabh Sharma,Rishabh Williamson,Shikhar Chahal,0,0,0,0,0,0,3,0,3,,,
16060,62,2,Punjab Kings,Kolkata Knight Riders,4,4,Jasprit Warner,Rishabh Khan,Shikhar Chahal,0,0,0,0,0,0,1,0,1,,,
16061,62,2,Punjab Kings,Kolkata Knight Riders,4,5,Rishabh Khan,KL Boult,Shikhar Chahal,0,1,0,0,0,0,0,1,1,,,
16062,62,2,Punjab Kings,Kolkata Knight Riders,4,5,Rishabh Khan,Rishabh Sharma,David du Plessis,0,0,0,0,0,0,0,0,0,Rishabh Khan,run out,
16063,62,2,Punjab Kings,Kolkata Knight Riders,4,6,Rishabh Khan,Yuzvendra Samson,Jos Chahal,0,0,0,0,0,0,0,0,0,,,
16064,62,2,Punjab Kings,Kolkata Knight Riders,5,1,Rishabh Sharma,Rishabh Williamson,Shikhar Chahal,0,0,0,0,0,0,0,0,0,,,
16065,62,2,Punjab Kings,Kolkata Knight Riders,5,2,Rishabh Khan,Jasprit Warner,Jos Chahal,0,0,0,0,0,0,2,0,2,,,
16066,62,2,Punjab Kings,Kolkata Knight Riders,5,3,Jasprit Warner,Rishabh Khan,David du Plessis,0,0,0,0,0,0,2,0,2,,,
16067,62,2,Punjab Kings,Kolkata Knight Riders,5,4,Yuzvendra Samson,KL Boult,Jos Chahal,0,1,0,0,0,0,0,1,1,,,
16068,62,2,Punjab Kings,Kolkata Knight Riders,5,4,Rishabh Khan,Rishabh Sharma,David du Plessis,0,0,0,0,0,0,0,0,0,,,
16069,62,2,Punjab Kings,Kolkata Knight Riders,5,5,Yuzvendra Samson,KL Boult,Shikhar Chahal,0,0,1,0,0,0,0,1,1,,,
16070,62,2,Punjab Kings,Kolkata Knight Riders,5,6,Rishabh Sharma,Jasprit Warner,Shikhar Chahal,0,0,0,0,0,0,1,0,1,,,
16071,62,2,Punjab Kings,Kolkata Knight Riders,6,1,Yuzvendra Samson,Rishabh Sharma,Shikhar Chahal,0,0,0,0,0,0,0,0,0,,,
16072,62,2,Punjab Kings,Kolkata Knight Riders,6,2,Rishabh Khan,KL Boult,David du Plessis,0,0,0,0,0,0,1,0,1,,,
16073,62,2,Punjab Kings,Kolkata Knight Riders,6,3,Jasprit Warner,Rishabh Sharma,Shikhar Chahal,0,0,0,0,0,0,0,0,0,,,
16074,62,2,Punjab Kings,Kolkata Knight Riders,6,4,Yuzvendra Samson,Rishabh Sharma,Jasprit Dhoni,0,0,0,0,0,0,0,0,0,,,
16075,62,2,Punjab Kings,Kolkata Knight Riders,6,5,Rishabh Sharma,Yuzvendra Samson,David du Plessis,0,0,0,0,0,0,0,0,0,,,
16076,62,2,Punjab Kings,Kolkata Knight Riders,6,6,Rishabh Sharma,Rishabh Williamson,Shikhar Chahal,0,0,0,0,0,0,6,0,6,,,
16077,62,2,Punjab Kings,Kolkata Knight Riders,7,1,Yuzvendra Samson,KL Boult,Jos Chahal,0,0,0,0,0,0,1,0,1,,,
16078,62,2,Punjab Kings,Kolkata Knight Riders,7,2,Rishabh Khan,Jasprit Warner,David du Plessis,0,0,0,0,0,0,4,0,4,,,
16079,62,2,Punjab Kings,Kolkata Knight Riders,7,3,KL Boult,Rishabh Khan,David du Plessis,0,0,0,0,0,0,2,0,2,,,
16080,62,2,Punjab Kings,Kolkata Knight Riders,7,4,Rishabh Williamson,Rishabh Khan,Jasprit Dhoni,0,0,0,0,0,0,2,0,2,,,
16081,62,2,Punjab Kings,Kolkata Knight Riders,7,5,Rishabh Sharma,Yuzvendra Samson,Jos Chahal,0,0,0,0,0,0,1,0,1,,,
16082,62,2,Punjab Kings,Kolkata Knight Riders,7,6,Rishabh Williamson,Rishabh Sharma,David du Plessis,0,0,0,0,0,0,2,0,2,,,
16083,62,2,Punjab Kings,Kolkata Knight Riders,8,1,Rishabh Williamson,Rishabh Khan,David du Plessis,0,0,0,0,0,0,0,0,0,,,
16084,62,2,Punjab Kings,Kolkata Knight Riders,8,2,Jasprit Warner,Rishabh Williamson,David du Plessis,0,0,0,0,0,0,0,0,0,,,
16085,62,2,Punjab Kings,Kolkata Knight Riders,8,3,Yuzvendra Samson,Rishabh Williamson,Shikhar Chahal,0,0,0,0,0,0,0,0,0,Yuzvendra Samson,bowled,
16086,62,2,Punjab Kings,Kolkata Knight Riders,8,4,Rishabh Sharma,Rishabh Williamson,David du Plessis,0,0,0,0,0,0,3,0,3,,,
16087,62,2,Punjab Kings,Kolkata Knight Riders,8,5,Jasprit Warner,KL Boult,Jos Chahal,0,0,0,0,0,0,0,0,0,,,
16088,62,2,Punjab Kings,Kolkata Knight Riders,8,6,Jasprit Warner,Yuzvendra Samson,David du Plessis,0,0,1,0,0,0,1,1,2,,,
16089,62,2,Punjab Kings,Kolkata Knight Riders,9,1,Yuzvendra Samson,Rishabh Williamson,Jos Chahal,0,0,0,0,0,0,4,0,4,,,
16090,62,2,Punjab Kings,Kolkata Knight Riders,9,2,Yuzvendra Samson,Rishabh Williamson,Jos Chahal,0,0,0,1,0,0,0,1,1,,,
16091,62,2,Punjab Kings,Kolkata Knight Riders,9,3,Rishabh Sharma,Rishabh Khan,Shikhar Chahal,0,0,0,0,0,0,4,0,4,,,
16092,62,2,Punjab Kings,Kolkata Knight Riders,9,4,Yuzvendra Samson,Jasprit Warner,Jasprit Dhoni,0,0,0,0,1,0,2,1,3,,,
16093,62,2,Punjab Kings,Kolkata Knight Riders,9,4,Jasprit Warner,KL Boult,David du Plessis,0,0,0,0,0,0,4,0,4,,,
16094,62,2,Punjab Kings,Kolkata Knight Riders,9,5,Jasprit Warner,Rishabh Sharma,Jos Chahal,0,1,0,0,0,0,0,1,1,,,
16095,62,2,Punjab Kings,Kolkata Knight Riders,9,5,Yuzvendra Samson,KL Boult,Jos Chahal,0,0,0,0,0,0,2,0,2,,,
16096,62,2,Punjab Kings,Kolkata Knight Riders,9,6,KL Boult,Rishabh Sharma,Jasprit Dhoni,0,0,0,0,0,0,0,0,0,,,
16097,62,2,Punjab Kings,Kolkata Knight Riders,10,1,KL Boult,Rishabh Sharma,Jos Chahal,0,0,0,0,0,0,0,0,0,,,
16098,62,2,Punjab Kings,Kolkata Knight Riders,10,2,Rishabh Khan,KL Boult,Jos Chahal,0,0,0,0,0,0,4,0,4,,,
16099,62,2,Punjab Kings,Kolkata Knight Riders,10,3,Jasprit Warner,Rishabh Williamson,David du Plessis,0,0,0,0,0,0,1,0,1,,,
16100,62,2,Punjab Kings,Kolkata Knight Riders,10,4,Yuzvendra Samson,Jasprit Warner,David du Plessis,0,0,0,0,0,0,0,0,0,,,
